step,time,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,roll,pitch,yaw,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z
361,6.016666666666667,0.14868398,1.9121276e-06,0.08739813,1.0,-9.2551666e-08,-2.7252267e-05,2.7836295e-06,3.1415870863257496,5.4504532652766e-05,-1.8525505240951645e-07,0.0986948,5.9952736e-06,-0.0018567321,-8.7199885e-05,-0.0015685237,2.0744098e-06
362,6.033333333333333,0.14968088,1.9323209e-06,0.087412305,0.99999994,-3.9694118e-08,6.394398e-05,2.7986937e-06,3.1415870562071415,-0.00012788797215090852,-7.903032206435512e-08,0.09969008,2.0193374e-06,0.0014178365,1.0541678e-05,0.018275697,3.0175133e-06
363,6.05,0.15066862,1.7590174e-06,0.08743727,1.0,1.2387409e-06,5.523605e-05,2.801276e-06,3.141587050900993,-0.00011047209431547245,2.4777912279727587e-06,0.09877314,-1.7330338e-05,0.0024970183,0.000259738,-0.0017691455,5.0807887e-07
364,6.066666666666666,0.15164429,1.9585327e-06,0.08742696,0.99999994,-1.3207274e-06,-5.2221407e-05,2.9200532e-06,3.1415868133449925,0.00010444281202426353,-2.6417599279238146e-06,0.09756734,1.9951536e-05,-0.0010312699,-0.0005119978,-0.02149845,2.3764831e-05
365,6.083333333333333,0.15263772,1.6211739e-06,0.087396964,1.0,2.0428072e-06,1.03642755e-07,2.8040008e-06,3.1415870455877406,-2.0727405347642502e-07,4.085614945470439e-06,0.099343576,-3.373589e-05,-0.0029996042,0.0006732076,0.010473258,-2.3207489e-05
366,6.1,0.15362935,1.8147656e-06,0.08740693,0.99999994,-5.7198497e-07,3.408428e-05,2.982534e-06,3.1415866885605372,-6.816857075087057e-05,-1.143766693800785e-06,0.09916348,1.935918e-05,0.000996534,-0.0005241116,0.0068108644,3.5798086e-05
367,6.116666666666666,0.15462425,1.911259e-06,0.0874223,1.0,-2.573097e-07,9.531782e-05,3.101333e-06,3.1415864509726896,-0.00019063563478805,-5.140281671422997e-07,0.09948986,9.649339e-06,0.0015362973,6.298812e-05,0.012263989,2.3784156e-05
368,6.133333333333333,0.15561067,1.7766057e-06,0.087443404,0.99999994,1.1134671e-06,7.5890945e-05,3.1135148e-06,3.141586426390738,-0.00015178189096443084,2.227406877830518e-06,0.098641105,-1.3465328e-05,0.0021106529,0.00027632472,-0.0039159423,2.4302683e-06
369,6.15,0.15659395,2.382619e-06,0.087409094,1.0,-3.5524422e-06,6.5738545e-06,3.0866497e-06,3.1415864803370743,-1.3147730998808171e-05,-7.104843807281824e-06,0.09832879,6.0601335e-05,-0.003431158,-0.00093414076,-0.0138783,-5.323376e-06
370,6.166666666666667,0.15757616,2.309405e-06,0.08740905,0.99999994,-1.5029723e-06,-2.8758674e-05,3.2691098e-06,3.1415861152833284,5.7517340743995504e-05,-3.0061327755959155e-06,0.0982217,-7.321393e-06,-4.6010987e-06,0.0004102741,-0.007072677,3.654637e-05
371,6.183333333333334,0.15856668,1.9905706e-06,0.08741638,1.0,5.768152e-07,2.2696175e-05,3.2527619e-06,3.141586148039864,-4.5392345659589495e-05,1.1537780157944155e-06,0.09905202,-3.1883454e-05,0.00073309336,0.0004162407,0.010298807,-3.2756504e-06
372,6.2,0.15955548,2.2173226e-06,0.087408766,1.0,-1.6214915e-06,4.656449e-05,3.1789677e-06,3.141586295805297,-9.312899352131865e-05,-3.242686937410255e-06,0.09887923,2.2675196e-05,-0.00076127687,-0.00044142734,0.004792664,-1.4804771e-05
373,6.216666666666667,0.16053902,1.7051826e-06,0.08740929,1.0,2.5248362e-06,-2.6983107e-06,3.202025e-06,3.141586249553364,5.396637587473663e-06,5.049655101396766e-06,0.09835374,-5.1214e-05,5.2359e-05,0.0008307413,-0.009869718,4.5968045e-06
374,6.233333333333333,0.16153051,1.5514183e-06,0.08741258,0.99999994,2.8998597e-06,2.4451952e-05,3.1558334e-06,3.1415863417808327,-4.8903889427576175e-05,5.799874156053875e-06,0.099149995,-1.5376427e-05,0.00032948548,7.545171e-05,0.0054636775,-9.281443e-06
375,6.25,0.16251358,1.7398795e-06,0.08741319,1.0,1.4120277e-06,-2.1215521e-05,3.0815163e-06,3.14158649061711,4.2431050643054746e-05,2.8239246496752912e-06,0.09830751,1.8846116e-05,6.112051e-05,-0.00029825393,-0.009155474,-1.4918487e-05
376,6.266666666666667,0.16350468,2.1159115e-06,0.087418675,0.99999994,-7.4137864e-07,2.7987096e-05,3.052864e-06,3.141586547902861,-5.59742007943953e-05,-1.4825864920187115e-06,0.09910954,3.7603186e-05,0.00054799544,-0.00043137264,0.009855629,-5.734461e-06
377,6.283333333333333,0.16449822,1.8895475e-06,0.08740965,1.0,1.4605494e-06,5.0914732e-05,3.0832098e-06,3.1415864870214976,-0.00010182945516068465,2.921412681544666e-06,0.0993552,-2.2636386e-05,-0.0009019492,0.00044165275,0.0045988658,6.0709776e-06
378,6.3,0.16548368,2.4064477e-06,0.087408826,0.99999994,-2.6546695e-06,-2.2957464e-07,3.072687e-06,3.141586508214363,4.591329902936536e-07,-5.309340757708725e-06,0.09854616,5.169002e-05,-8.279244e-05,-0.0008252733,-0.010256963,-2.0832629e-06
379,6.316666666666666,0.16647577,2.1100973e-06,0.08741122,1.0,2.2248354e-07,2.6393738e-05,3.120135e-06,3.1415864133079765,-5.278747490522484e-05,4.451317756615225e-07,0.09920862,-2.9635048e-05,0.00023902059,0.0005787031,0.005355098,9.529751e-06
380,6.333333333333333,0.16746974,2.3685952e-06,0.087387085,0.99999994,-1.9769047e-06,4.4801585e-05,3.0606777e-06,3.1415865324110985,-8.960318801709555e-05,-3.953535479439552e-06,0.09939607,2.5849788e-05,-0.0024130605,-0.00044116302,0.0036922274,-1.1913344e-05
381,6.35,0.16845961,2.1223138e-06,0.08740074,1.0,4.5943264e-07,6.0910046e-05,3.011321e-06,3.14158663089172,-0.0001218200893988719,9.192321255291347e-07,0.09898667,-2.4628147e-05,0.0013654581,0.00048864365,0.0032308605,-9.927738e-06
382,6.366666666666666,0.16944093,1.7146409e-06,0.08742241,0.99999994,2.974518e-06,1.5662656e-05,2.9832845e-06,3.141586686927252,-3.132529539984219e-05,5.9491300301584005e-06,0.09813158,-4.0767292e-05,0.0021669269,0.00050401414,-0.009066928,-5.6529275e-06
383,6.383333333333333,0.17042819,1.5615556e-06,0.08744139,1.0,3.0588399e-06,3.1954063e-05,2.9224343e-06,3.141586808525692,-6.390810842016315e-05,6.117866505173097e-06,0.09872564,-1.530854e-05,0.0018980422,1.6858121e-05,0.0032590067,-1.2163352e-05
384,6.4,0.17140973,1.7245133e-06,0.08745431,0.99999994,1.8675382e-06,-6.7907167e-06,2.9087437e-06,3.1415868361274475,1.3581445123422853e-05,3.735037179319889e-06,0.09815442,1.6295768e-05,0.0012915755,-0.00023853115,-0.007758501,-2.7575559e-06
385,6.416666666666667,0.17239216,1.8781932e-06,0.087438345,1.0,9.2624896e-07,-3.8049155e-05,2.9552818e-06,3.1415867430965845,7.609831480137608e-05,1.8522730276249177e-06,0.098243915,1.5367988e-05,-0.001596465,-0.00018916489,-0.006282414,9.340307e-06
386,6.433333333333334,0.17338692,1.9949496e-06,0.08744724,0.99999994,3.2183206e-07,5.707767e-05,2.995989e-06,3.1415866615746637,-0.00011415534138325967,6.44006171501843e-07,0.09947496,1.1675646e-05,0.0008898934,-0.00012098939,0.019033147,8.157806e-06
387,6.45,0.17438316,2.0502384e-06,0.08744558,1.0,1.9942395e-07,0.00011175785,2.9957787e-06,3.1415866619877715,-0.00022351569865430854,3.995175108517657e-07,0.09962491,5.5288842e-06,-0.00016591317,-2.4594006e-05,0.01097155,-3.7312734e-08
388,6.466666666666667,0.17537111,2.2990014e-06,0.08745464,1.0,-1.2726983e-06,8.764604e-05,3.002391e-06,3.1415866490309607,-0.0001752920869941832,-2.5448704070729633e-06,0.098795325,2.4876297e-05,0.0009060547,-0.0002956114,-0.0048420443,1.359882e-06
389,6.483333333333333,0.17634608,2.068368e-06,0.08743173,0.99999994,1.393607e-06,-3.6292244e-05,2.9084745e-06,3.1415868367416513,7.25844998983316e-05,2.787003103188468e-06,0.09749653,-2.306334e-05,-0.0022908952,0.0005337191,-0.02480556,-1.881202e-05
390,6.5,0.17734015,2.4748547e-06,0.08739357,1.0,-2.0702792e-06,1.3586231e-05,3.0361268e-06,3.141586581392392,-2.717247463812633e-05,-4.140475804881305e-06,0.09940696,4.0648654e-05,-0.0038159685,-0.00069523754,0.010010689,2.5608704e-05
391,6.516666666666667,0.17833233,2.269665e-06,0.087402195,0.99999994,4.9664214e-07,4.306195e-05,3.0573653e-06,3.1415865388159494,-8.61239043350448e-05,9.93547661920502e-07,0.0992173,-2.051898e-05,0.00086291373,0.00051389355,0.0059011998,4.232889e-06
392,6.533333333333333,0.17931823,2.1582312e-06,0.08744102,1.0,1.2570304e-06,4.6537705e-05,3.0476203e-06,3.1415865582321034,-9.307540267444736e-05,2.5143443889152906e-06,0.09859037,-1.1143368e-05,0.0038826414,0.00015775466,0.0007211105,-2.0282969e-06
393,6.55,0.18030566,2.059095e-06,0.0874537,1.0,2.0519158e-06,4.863955e-05,3.0531476e-06,3.141586547095039,-9.727908958434561e-05,4.1041285603338196e-06,0.09874272,-9.913596e-06,0.0012677592,0.00016519477,0.0004368133,1.1415391e-06
394,6.566666666666666,0.1812876,2.1176847e-06,0.08746042,0.99999994,1.2431897e-06,3.516816e-06,3.0435037e-06,3.1415865665732086,-7.0336246975610806e-06,2.4864008993930042e-06,0.09819418,5.858967e-06,0.0006719511,-0.00016173797,-0.009025675,-1.9396005e-06
395,6.583333333333333,0.18227048,2.2396493e-06,0.087440066,1.0,5.6365144e-07,-3.2056272e-05,3.1162392e-06,3.1415864211474975,6.411254784111087e-05,1.1271030915249725e-06,0.098288424,1.2196465e-05,-0.002035171,-0.00013640695,-0.0071418947,1.4594386e-05
396,6.6,0.18326366,2.533249e-06,0.08743084,0.99999994,-1.2053051e-06,2.4468976e-05,3.1315449e-06,3.1415863905586567,-4.8937963125217365e-05,-2.4104571436645017e-06,0.09931717,2.9359964e-05,-0.00092264527,-0.0003543939,0.011323173,3.0611113e-06
397,6.616666666666666,0.1842515,2.390181e-06,0.087457746,1.0,5.058061e-07,3.538407e-05,3.1511722e-06,3.141586351209545,-7.076813604856014e-05,1.011835202513467e-06,0.09878488,-1.4306816e-05,0.0026904442,0.00034748178,0.0022166134,3.974638e-06
398,6.633333333333333,0.18523678,2.8685815e-06,0.08743912,0.99999994,-3.36689e-06,-1.1082764e-05,3.2648898e-06,3.1415861237352627,2.2165507542304397e-05,-6.733852853102462e-06,0.098527424,4.7840058e-05,-0.0018630078,-0.00077588053,-0.009309824,2.280653e-05
399,6.6499999999999995,0.18622185,3.0251033e-06,0.08744856,1.0,-1.9575298e-06,-3.050684e-05,3.3033887e-06,3.1415860466930177,6.1013668308351754e-05,-3.915261106657297e-06,0.09850692,1.5652182e-05,0.00094428536,0.00028424815,-0.0039173863,7.780596e-06
400,6.666666666666667,0.18720761,2.9303653e-06,0.08743304,0.99999994,-1.086651e-06,-5.108715e-05,3.328531e-06,3.14158599641642,0.00010217429975734049,-2.173642162262013e-06,0.098576225,-9.4738e-06,-0.0015522047,0.00017546103,-0.004146115,5.078668e-06
401,6.683333333333334,0.18820272,2.5989934e-06,0.08742633,1.0,1.0070022e-06,1.3296716e-05,3.329725e-06,3.141585994113203,-2.6593425558774086e-05,2.014092943536383e-06,0.09951152,-3.3137196e-05,-0.0006716403,0.00041903925,0.012887585,2.4638416e-07
402,6.7,0.1891919,2.4600722e-06,0.08745438,0.99999994,1.739383e-06,2.8072209e-05,3.3121366e-06,3.1415860292184536,-5.614440942158794e-05,3.4789522431744047e-06,0.09891676,-1.3892111e-05,0.0028052262,0.00014677313,0.0029612898,-3.5239361e-06
403,6.716666666666667,0.19018187,2.3092282e-06,0.087460004,1.0,2.439652e-06,3.75968e-05,3.2888222e-06,3.1415860757619387,-7.519358615870608e-05,4.8795513203359064e-06,0.09899749,-1.5084395e-05,0.00056288304,0.00014272537,0.0019413449,-4.752776e-06
404,6.733333333333333,0.19116567,2.3528594e-06,0.08746265,0.99999994,1.4924756e-06,-4.1517305e-06,3.2738094e-06,3.141586105983,8.303471339399238e-06,2.9849241460766507e-06,0.09838091,4.3631203e-06,0.00026416781,-0.00018957659,-0.008357142,-3.0184742e-06
405,6.75,0.19215016,2.4767014e-06,0.08743979,1.0,7.2521857e-07,-3.653881e-05,3.223264e-06,3.141586207114777,7.307762744290791e-05,1.4502015925899059e-06,0.098448746,1.2384192e-05,-0.0022856519,-0.0001539361,-0.006498775,-1.0152785e-05
406,6.766666666666667,0.19314477,2.7763042e-06,0.08742939,0.99999994,-1.2422577e-06,2.2228312e-05,3.2471025e-06,3.1415861594395484,-4.445663560126434e-05,-2.4843711288191628e-06,0.099460885,2.9960276e-05,-0.0010403576,-0.00039436106,0.011778145,4.7719227e-06
407,6.783333333333333,0.1941308,2.4638039e-06,0.08743585,1.0,2.3624739e-06,-1.1097031e-05,3.1937288e-06,3.1415862661845373,2.219407778336624e-05,4.724876876416317e-06,0.09860291,-3.1250027e-05,0.0006462173,0.00072312134,-0.006684975,-1.0714464e-05
408,6.8,0.1951185,2.9093694e-06,0.087421834,0.99999994,-2.384839e-06,-3.6499292e-05,3.1746242e-06,3.1415863041668652,7.299857324905012e-05,-4.769910104895914e-06,0.09877062,4.4556546e-05,-0.0014018243,-0.00095078815,-0.005087635,-3.84882e-06
409,6.816666666666666,0.19610524,2.942582e-06,0.08743655,1.0,-1.2585255e-06,-4.6359688e-05,3.0928202e-06,3.1415864678327314,9.271936811838799e-05,-2.5173376858589336e-06,0.09867424,3.3212477e-06,0.0014715177,0.00022852997,-0.0020006201,-1.6584547e-05
410,6.833333333333333,0.19709243,2.891106e-06,0.08742487,1.0,-7.4174045e-07,-5.908295e-05,3.114345e-06,3.1415864248121967,0.00011816589791813215,-1.483848915295738e-06,0.09871917,-5.1475804e-06,-0.0011683191,0.0001048043,-0.0025800925,4.3730656e-06
411,6.85,0.19808854,2.6282391e-06,0.087420516,0.99999994,1.1441088e-06,8.492079e-06,3.1136717e-06,3.1415864262265707,-1.698415260631414e-05,2.288270521288993e-06,0.09961164,-2.6286696e-05,-0.0004352724,0.00037722272,0.01351841,-1.2241551e-07
412,6.866666666666666,0.19907826,2.7479691e-06,0.08744988,1.0,-5.535338e-07,2.4318488e-05,3.0916926e-06,3.141586470231445,-4.863697881951623e-05,-1.1069172765054702e-06,0.09897195,1.1972998e-05,0.0029364133,-0.00034203348,0.00318854,-4.4216226e-06
413,6.883333333333333,0.2000568,2.4892468e-06,0.08745012,0.99999994,1.5666827e-06,-6.16083e-05,3.0380722e-06,3.1415865776379768,0.00012321661267278294,3.1329913110500485e-06,0.097854964,-2.5872247e-05,2.384996e-05,0.0004244932,-0.017201444,-1.0734858e-05
414,6.8999999999999995,0.20105179,2.6779883e-06,0.08743046,1.0,-1.0401698e-06,-6.240291e-06,3.0173635e-06,3.141586618849818,1.2480575694917562e-05,-2.0803771858535214e-06,0.09949851,1.8874161e-05,-0.0019658145,-0.0005225244,0.011097399,-4.1655517e-06
415,6.916666666666667,0.20203926,2.6418393e-06,0.08741819,0.99999994,-4.8437124e-07,-3.694612e-05,3.0137244e-06,3.141586626104872,7.389224046616683e-05,-9.68965233383301e-07,0.09874704,-3.6148988e-06,-0.0012267423,0.00011143312,-0.0061552455,-7.22334e-07
416,6.933333333333334,0.2030365,2.591479e-06,0.087432355,1.0,-1.5119429e-07,5.7807523e-05,2.9961286e-06,3.1415866613500247,-0.00011561504730095429,-3.0204217460472194e-07,0.099724375,-5.0360413e-06,0.0014162024,6.66131e-05,0.0189606,-3.5277315e-06
417,6.95,0.2040235,2.3963303e-06,0.08745891,0.99999994,1.1985653e-06,5.312956e-05,2.9955231e-06,3.1415866624158237,-0.00010625911723516346,2.3974490803713167e-06,0.09869891,-1.951487e-05,0.0026555257,0.0002741046,-0.00094997353,-1.3862179e-07
418,6.966666666666667,0.20500797,2.530452e-06,0.08743592,1.0,1.7950394e-07,-2.1031235e-06,3.0261635e-06,3.1415866012634677,4.2062480993809714e-06,3.589951560467597e-07,0.09844683,1.3412186e-05,-0.0022985183,-0.0002040106,-0.011059098,6.1325914e-06
419,6.983333333333333,0.20598686,2.8998245e-06,0.08741248,0.99999994,-2.175458e-06,-9.270698e-05,3.0886188e-06,3.141586475948474,0.00018541395255744497,-4.351488757325939e-06,0.09788898,3.6937236e-05,-0.0023444449,-0.00047177554,-0.018153017,1.2509103e-05
420,7.0,0.20698552,2.4751193e-06,0.08737691,1.0,1.9662016e-06,-1.2666226e-05,3.0492156e-06,3.141586555208415,2.5332464412830547e-05,3.932325916888857e-06,0.0998664,-4.247051e-05,-0.0035570443,0.00082997885,0.016040925,-7.854763e-06
421,7.016666666666667,0.20798124,2.5504926e-06,0.08738866,0.99999994,-4.4582637e-07,2.7897555e-05,2.899921e-06,3.1415868537725165,-5.579511569808737e-05,-8.914909988000375e-07,0.09957282,7.5373337e-06,0.0011751769,-0.0004832489,0.008126527,-2.9899753e-05
422,7.033333333333333,0.20896761,2.2979225e-06,0.087423064,1.0,1.5394293e-06,4.9340895e-05,2.8773447e-06,3.1415868987483835,-9.868178146499318e-05,3.07914247543728e-06,0.098637,-2.5257017e-05,0.003440478,0.0003989541,0.0043093595,-4.55011e-06
423,7.05,0.20995094,2.833837e-06,0.08741306,0.99999994,-2.778219e-06,-5.16868e-06,2.8723605e-06,3.1415869088397654,1.0337345091926409e-05,-5.556467850942326e-06,0.0983327,5.359146e-05,-0.0010006578,-0.00086439075,-0.010913185,-9.719992e-07
424,7.066666666666666,0.21093479,2.7567528e-06,0.08742849,1.0,-1.4660236e-06,-2.7038923e-05,2.8868421e-06,3.1415868798262307,5.407783708366587e-05,-2.9322033257006552e-06,0.09838432,-7.708424e-06,0.0015426774,0.0002629086,-0.004381663,2.914858e-06
425,7.083333333333333,0.21192013,2.6603475e-06,0.087417126,0.99999994,-9.3800645e-07,-4.7068923e-05,2.8888637e-06,3.1415868757736964,9.413784585676765e-05,-1.8762849698372719e-06,0.09853407,-9.640533e-06,-0.0011365698,0.000106333915,-0.0040332703,4.1590488e-07
426,7.1,0.21291514,2.3851298e-06,0.08741422,1.0,9.76909e-07,1.5259686e-05,2.890211e-06,3.141586873138161,-3.051936599884897e-05,1.9539061082429754e-06,0.09950095,-2.7521772e-05,-0.00029058743,0.00038313292,0.012471772,2.7587666e-07
427,7.116666666666666,0.21389425,2.6577172e-06,0.08744034,0.99999994,-1.0239941e-06,-5.3998112e-05,2.9113937e-06,3.1415868306913985,0.00010799622432866585,-2.0483026663686843e-06,0.09791111,2.7258737e-05,0.0026122318,-0.00040038512,-0.013860028,4.2318225e-06
428,7.133333333333333,0.21488199,2.2374604e-06,0.08742273,1.0,3.138455e-06,-6.175276e-05,2.8659624e-06,3.141586922052558,0.0001235055420734099,6.276556033135705e-06,0.09877388,-4.202569e-05,-0.001761529,0.0008430178,-0.001570531,-9.15407e-06
429,7.1499999999999995,0.2158696,2.364244e-06,0.0874339,1.0,1.754574e-06,-6.301407e-05,2.840158e-06,3.1415869734948885,0.00012602815220219554,3.508790047179744e-06,0.09876229,1.2678361e-05,0.0011170543,-0.0002945544,-0.00026846613,-5.5114474e-06
430,7.166666666666667,0.21685836,2.5171153e-06,0.08742032,0.99999994,1.0265062e-06,-6.763863e-05,2.8298512e-06,3.1415869940259826,0.00013527728062867617,2.0526297119793924e-06,0.09887513,1.5287123e-05,-0.0013575018,-0.00014772503,-0.0009383422,-2.1021922e-06
431,7.183333333333334,0.2178558,2.8250138e-06,0.08741501,1.0,-9.3619315e-07,4.0555933e-06,2.829735e-06,3.1415869941274526,-8.111191914794702e-06,-1.8723633397055295e-06,0.09974427,3.078986e-05,-0.00053136726,-0.00039291676,0.014351125,-3.5092906e-08
432,7.2,0.2188432,2.8547547e-06,0.087423936,0.99999994,-8.298246e-07,-2.4407907e-05,2.8648058e-06,3.1415869239374095,4.8815812952351934e-05,-1.6597891765446349e-06,0.098741286,2.9740972e-06,0.00089224643,2.1380647e-05,-0.005716984,7.0494157e-06
433,7.216666666666667,0.21983565,2.614515e-06,0.0874338,1.0,9.4882336e-07,8.12698e-06,2.8757938e-06,3.14158690198672,-1.6253954526312953e-05,1.897693454822047e-06,0.09924437,-2.4023951e-05,0.0009866996,0.00035638904,0.0065193838,2.2050551e-06
434,7.233333333333333,0.22082993,2.8171091e-06,0.08741724,0.99999994,-1.3065866e-06,2.9543233e-05,3.0013216e-06,3.1415866510234283,-5.908647697294711e-05,-2.6129959580512008e-06,0.09942836,2.0259411e-05,-0.0016563435,-0.0004523382,0.0042950623,2.5182586e-05
435,7.25,0.221815,2.7604553e-06,0.087405324,1.0,-5.759523e-07,-1.7640918e-05,3.069583e-06,3.1415865144033814,3.528183161316534e-05,-1.1520128992970058e-06,0.098506846,-5.6653726e-06,-0.0011911957,0.0001461592,-0.009437063,1.3660587e-05
436,7.266666666666667,0.22280861,2.5360553e-06,0.08740607,0.99999994,1.0719507e-06,3.233068e-05,3.105175e-06,3.141586443170137,-6.466135973148823e-05,2.1441022983736957e-06,0.09936146,-2.2440014e-05,7.442175e-05,0.0003304428,0.0100214025,7.1377713e-06
437,7.283333333333333,0.22379361,2.1423953e-06,0.087417945,1.0,3.6148833e-06,-7.4748373e-06,3.106446e-06,3.141586440751831,1.4949697008992402e-05,7.2297202118321024e-06,0.09849909,-3.9366005e-05,0.0011873287,0.0005094457,-0.007974164,2.2960482e-07
438,7.3,0.22478439,2.053067e-06,0.087429404,0.99999994,3.528561e-06,1.8554334e-05,3.1316652e-06,3.1415863901281718,-3.710864814499004e-05,7.057238455177028e-06,0.0990778,-8.932829e-06,0.0011458645,-1.7359349e-05,0.0052295495,5.0856156e-06
439,7.316666666666666,0.22576636,2.3179991e-06,0.08743206,0.99999994,1.6453167e-06,-2.9347488e-05,3.0526187e-06,3.1415865484486067,5.8694988976482065e-05,3.2904544837730754e-06,0.09819716,2.6493224e-05,0.00026514882,-0.00037674874,-0.009583662,-1.5841602e-05
440,7.333333333333333,0.22675152,2.4769186e-06,0.08741584,1.0,9.681381e-07,-4.6936988e-05,3.016829e-06,3.1415866200227804,9.387398162830074e-05,1.935993051205287e-06,0.098516256,1.5891948e-05,-0.0016221999,-0.00013643224,-0.0035440703,-7.2211014e-06
441,7.35,0.22774675,2.784773e-06,0.08741097,0.99999994,-9.447248e-07,1.595373e-05,3.0274612e-06,3.141586598697251,-3.1907468271308304e-05,-1.889353064221666e-06,0.09952398,3.078545e-05,-0.0004866465,-0.00038368467,0.012613452,2.1266594e-06
442,7.366666666666666,0.22873312,2.3650707e-06,0.08741992,1.0,2.6309294e-06,-1.7939738e-05,3.0494298e-06,3.14158655482463,3.5879491076640235e-05,5.261749449481101e-06,0.098636486,-4.1970223e-05,0.0008946069,0.00071524194,-0.006779549,4.3892173e-06
443,7.383333333333333,0.22972089,2.884594e-06,0.087405026,0.99999994,-2.4088697e-06,-4.2712556e-05,3.0292913e-06,3.1415865948010584,8.542510249154311e-05,-4.8179984826202116e-06,0.09877731,5.1952335e-05,-0.001489155,-0.0010083218,-0.004956421,-4.060271e-06
